ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
full,2,0.00022158056344778743,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0002953589504007444,0.0,0.0001823767008014935,0.0,0.01392071593242387,4.997545010922607e-10,0.006357845743574823,0.0013382766546049159,0.057658569111178316,0.06810466774428885,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,183.3822814999985,wave_variable_speed_nocaustic,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.008643720764666796,0.07329180836677551,1.0,0.0,0.5390156395733356,0.0001788867439245223,0.008643720764666796,46290.775027275085,0.00638596573844552,0.0,0.0,1.321221724152565,0.0005532186041818932,0.0005425414274213836,6.566683221746896e-15,0.00010405916964373318,2.4327610342878003e-09,2.4327610342878003e-09,0.07328897621482611,2.4327610342878003e-09,0.006598030333407223,0.07599896565079689,0.0779700493440032,0.8467995847264925,0.8467995847264925,0.3407560037449002,1.1192461550235748,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.22236612190802893,7.785707116127014,3.7717535197734833,,2.488133579492569,0.2718617208302021,1.3329077810049057,0.0027689724520314485,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,2,0.00017280379324802198,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0002119141431649041,0.0,0.00014483212635241216,0.0,0.016740123586108286,1.034907009337301e-09,0.0063489131280221045,7.338910842628772e-05,0.05312015407253057,0.06927387944112222,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,174.9294487999996,wave_variable_speed_nocaustic,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.009659422445110977,0.07191995158791542,1.0,0.0,0.6817555241286755,0.00016441484876850154,0.009659422445110977,30678.937023982406,0.0034104575897799805,0.0,0.0,1.3631591200828552,0.0004200150760880206,0.0003027896964340471,2.437792945922401e-14,0.00027456178759166505,8.545253948888387e-10,8.545253948888387e-10,0.07191718462854624,8.545253948888387e-10,0.006363939377479255,0.07505699619650841,0.07751547731459141,1.1200056336820126,1.1200056336820126,-0.017221144090096157,0.2873205244541168,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.2678319724897544,7.952306568622589,4.976338863372803,,2.9703326523303986,2.229090303182602,1.5011178255081177,0.0021157016017241403,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.00017627073975745589,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0002075367325839276,0.0,0.00012481664778836907,0.0,0.021095367012700688,1.3801780817760771e-09,0.006341766177987059,0.05672277098832031,0.06056458483605335,0.0676322888272504,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062677,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_no_flow_supervision_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,185.13378699999885,wave_variable_speed_nocaustic,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.008652044809423387,0.06729153264313936,1.0,0.0,0.6272347308695316,0.00021891606411372777,0.008652044809423387,11344.882149115205,0.007321961064008065,0.0,0.0,1.3294276893138885,0.0006430193461710587,0.00047273258860514034,2.179766190815594e-14,0.00039497247234976385,1.3892889547117981e-09,1.3892889547117981e-09,0.06728481315076351,1.3892889547117981e-09,0.006329330033622682,0.07010294497013092,0.07190406508743763,1.047440239538749,1.047440239538749,-0.23048786415408054,1.447484776377678,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.23926758176336685,8.397608697414398,4.568119019269943,,3.801342621445656,0.2773407809436321,1.382736712694168,0.0023456078924937174,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.00037350610182329547,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0004903681598686186,0.0,0.00020088976892414698,0.0,0.007861205507651903,7.803542243870847e-08,0.006341969604060675,0.0008665188989205319,0.06885527885363747,0.06805642267378668,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_no_flow_supervision_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,163.02151709999998,wave_variable_speed_nocaustic,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.009012942435219884,0.10455550905317068,1.0,0.0,0.5365570895373821,0.0005263205075607402,0.009012942435219884,34289.14241087437,0.008274318417534232,0.0,0.0,1.3184996992349625,0.0007527547786594369,0.0006417865297407843,2.0686082148507518e-14,0.00033860573239508085,3.739394335844359e-09,3.739394335844359e-09,0.10454916302114725,3.739394335844359e-09,0.006535983236972243,0.10638011991977692,0.10767644830048084,0.7155759943028291,0.7155759943028291,0.004926255710112552,1.2816428989171982,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.23156405535216132,7.689410209655762,3.761984169483185,0.5486874245107174,2.292842462658882,0.2600259352475405,1.3263516028722127,0.0033789614390116185,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.00023331932607106864,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.00044698819419863867,0.0,0.0001317595438194985,0.0,0.006670871453631359,8.924687860956126e-08,0.006340205135832851,9.437100039202025e-05,0.09013617240513365,0.06925241051552196,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_full_no_flow_supervision_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,158.419927500001,wave_variable_speed_nocaustic,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.009061398566700518,0.08533322159200907,1.0,0.0,0.6052436735481024,0.00023555416191811673,0.009061398566700518,23300.009462311864,0.007997325592441484,0.0,0.0,1.359079658985138,0.0018799639074131846,0.0015475446634809487,2.4728866008941544e-14,0.0009328967571491376,2.1721128784513155e-08,2.1721128784513155e-08,0.08531171083450317,2.1721128784513155e-08,0.0064443855080753565,0.08720955066382885,0.08862411323934793,0.7209138410786787,0.7209138410786787,-0.006733140636545916,0.8095782995223999,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.2336331671103835,7.870759010314941,5.015210807323456,0.5048753805458546,2.8738118708133698,0.3244156502187252,1.3300377031167347,0.0030129075603326783,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.0011659578522085212,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.000844739919254304,0.0,0.000584233498860461,0.0,0.007249849688378163,5.45940926077737e-08,0.006340162498721232,2.6814260201587132e-05,0.09746714696908991,0.06765882663118343,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349880,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,62.158646099998805,wave_variable_speed_nocaustic,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.14960464648902416,1.0,0.0,0.6917568072676659,0.0014816740695096087,0.0,3373.4883762598038,0.017324716551229358,0.0,0.0,1.3404206782579422,0.002895959114539437,0.0025651404430391267,2.442654703281404e-14,0.0011536948513821699,3.841173090712857e-08,3.841173090712857e-08,0.14955811016261578,3.841173090712857e-08,0.006384334235917777,0.15111155062913895,0.1523821661248803,0.8351155531903108,0.8351155531903108,-0.0016504357724140088,2.396624907851219,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.0,9.724125623703003,3.091773828600708e-05,0.4947059750556946,5.374902069568634,2.616798653320984e-07,0.0,0.008998826757306233,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.0012580540351336822,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0009642178905172235,0.0,0.0006838479112047935,0.0,0.006409816439069497,7.721169727285352e-07,0.006339648272842169,1.4576354519967432e-05,0.09191667016906042,0.06829148647375405,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349880,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,62.817633800001204,wave_variable_speed_nocaustic,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.14298266172409058,1.0,0.0,0.6172817833721638,0.000819743268948514,0.0,31723.549780368805,0.010787895560497418,0.0,0.0,1.3370422273874283,0.008554329921025783,0.007885011087637395,2.522345193497512e-14,0.0027421445411164314,5.98952059505109e-07,5.98952059505109e-07,0.14288153033703566,5.98952059505109e-07,0.006354091165121645,0.14482424315065145,0.14646342117339373,0.7248759133120378,0.7248759133120378,-0.001104597351513803,1.5726570338010788,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.0,8.946717917919159,2.7616160878096707e-05,0.5896528325974941,3.8757316768169403,2.179172833294274e-07,0.0,0.009659966977778822,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.0005873376267118147,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0009247703974324395,0.0,0.0006432344959345452,0.0,0.006706511750962818,1.821430319163634e-07,0.00634023990520897,9.273127765368344e-06,0.09373881140102942,0.06948020014291008,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349880,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,61.431418800000756,wave_variable_speed_nocaustic,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.1386210024356842,1.0,0.0,0.7267043590545654,0.0006008256968925707,0.0,8759.362197890878,0.010735432151705027,0.0,0.0,1.3691738545894623,0.006425358937121928,0.005369026184780523,2.469796603526747e-14,0.003045087607461028,2.61520345823385e-07,2.61520345823385e-07,0.13859137892723083,2.61520345823385e-07,0.006325202586594969,0.14065904263406992,0.14241913985460997,0.773260743667682,0.773260743667682,0.002216375432908535,1.8974946588277817,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.0,9.154742658138275,3.0828611215838464e-05,0.5479773953557014,5.409616589546204,2.396806229043591e-07,0.0,0.004847764357691631,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.0011622948841250036,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0008460464456826836,0.0,0.0005850726044324498,0.0,0.007248599131950566,5.499255419557277e-08,0.006340167038918783,6.085252575157204e-05,0.09712999667196225,0.06765882585508128,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_identity_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,158.39591109999856,wave_variable_speed_nocaustic,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.14988358970731497,1.0,0.0,0.7009191438555717,0.0014843859171378426,0.0,4872.1606767475605,0.01733772736042738,0.0,0.0,1.3460598438978195,0.002895873272791505,0.002564000023994595,2.4874203310163226e-14,0.001154633609985467,3.841304963003722e-08,3.841304963003722e-08,0.14983678236603737,3.841304963003722e-08,0.0063843418611213565,0.1514052078127861,0.1526919361203909,0.7561587505042553,0.7561587505042553,0.003628479256197655,1.690565600991249,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.22345838012794653,9.714841902256012,3.0906075380698894e-05,0.49477332830429077,5.369950592517853,3.1521623000685395e-07,1.3321843147277832,0.009135961852734908,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.0012841480238421354,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0009832441201069742,0.0,0.0006978296163045646,0.0,0.0064032610777455074,8.22596085618225e-07,0.0063402116162857665,2.056984844567289e-05,0.0919803516396011,0.0682914888796707,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_identity_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,177.72041619999982,wave_variable_speed_nocaustic,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.14464678522199392,1.0,0.0,0.6183300688862801,0.0008350228890776634,0.0,32876.67863076925,0.010863968316698447,0.0,0.0,1.3338246643543243,0.00884781958302483,0.00816036359174177,2.4457478770223634e-14,0.0028310890775173903,6.400095156067209e-07,6.400095156067209e-07,0.14453867077827454,6.400095156067209e-07,0.006354644661769271,0.146491888910532,0.14812463149428368,0.6663767440865437,0.6663767440865437,0.004255529493093491,1.8061347901821136,0.0,0.8481345549225807,0.25,1.0774961709976196,7.217818915843964,0.2099093503008286,8.99540388584137,2.7764779588324018e-05,0.589649673551321,3.886638253927231,2.2160044466090767e-07,1.3321843147277832,0.010122485546162352,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.0005855476701981388,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0009169167157475991,0.0,0.0006376125438691815,0.0,0.006697864314446633,1.7541776398122266e-07,0.006340236635878682,1.0538229950590727e-05,0.09369107657888283,0.06948019975485902,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,1062644,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_identity_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,160.4498145000016,wave_variable_speed_nocaustic,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.13792826514691114,1.0,0.0,0.7258584797382355,0.000594620327319717,0.0,9671.278661888093,0.01185355668712873,0.0,0.0,1.3702912628650665,0.0063002368551678956,0.005262078688247129,2.4327968067863162e-14,0.0029886808624723926,2.5104233447592605e-07,2.5104233447592605e-07,0.1379001084715128,2.5104233447592605e-07,0.006325199385173619,0.13997945003211498,0.1417388655245304,0.7248514841000239,0.7248514841000239,-0.0010116025805473328,1.7497058361768723,0.0,0.8498883619904518,0.25,1.0774961709976196,2.104289725422859,0.2123683476820588,9.132214486598969,3.075063477808726e-05,0.5479834116995335,5.398008823394775,2.604587718835205e-07,1.3321843147277832,0.0048074542719405144,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.023083689506165683,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.02234626974677667,0.0,0.019855082161181297,0.0,0.006418073141200391,7.073557677964952e-05,0.006376073297966893,0.0001011863775678042,0.09555041207931936,0.06765882748489578,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,False,1,0.05,349880,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_variable_speed_nocaustic_proxy_0p20_0p05_no_transport_no_carrier_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_2p0_0p01_0p05_1p0_2p0_12_12,55.47119889999885,wave_variable_speed_nocaustic,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0,0.7164780348539352,1.0,0.0,1.7291871458292007,0.024103738367557526,0.0,45752.45757365227,0.23410045448690653,0.0,0.0,1.495118796825409,0.1364941941574216,0.13544577732682228,2.4522944252651025e-14,0.016639937995932996,0.00010381033189332811,0.00010381033189332811,0.7124987617135048,0.00010381033189332811,0.006364596134517342,0.7159407585859299,0.7192756310105324,0.9182596616446972,0.9182596616446972,0.0025734587106853724,0.7326797470450401,0.0,0.8809789419174194,0.25,1.0774961709976196,4.721535868942738,0.0,0.0,0.0,0.11669487413018942,0.0,0.0,0.0,0.06590816844254732,0.0,0.16,hamiltonian_verlet,0.2,12,16,1.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
